,game_name,song_name,is_4/4,time_signature_count,valid_tracks,unique_valid_tracks
7417,"Legend of Zelda, The  Link's Awakening",Z4level7.mid,True,1,3,2
7418,"Legend of Zelda, The  Link's Awakening",Zelda_IV_-_Eagles_Tower.mid,True,1,5,2
7419,"Legend of Zelda, The  Link's Awakening",eagletowerremix.mid,True,1,3,2
7420,"Legend of Zelda, The  Link's Awakening",Z4level8.mid,True,1,4,2
7421,"Legend of Zelda, The  Link's Awakening",turtlerockVtwo.mid,True,0,1,1
7422,"Legend of Zelda, The  Link's Awakening",Z4awake.mid,True,1,2,1
7423,"Legend of Zelda, The  Link's Awakening",Marins_House.mid,True,1,2,2
7424,"Legend of Zelda, The  Link's Awakening",lozla-WakeUp.mid,True,0,0,0
7425,"Legend of Zelda, The  Link's Awakening",DL_B1_NeonZelda.mid,True,1,3,3
7426,"Legend of Zelda, The  Link's Awakening",lamabe.mid,True,5,0,0
7427,"Legend of Zelda, The  Link's Awakening",Zgbmouet.mid,True,1,0,0
7428,"Legend of Zelda, The  Link's Awakening",mabe_village_orchestra.mid,True,1,2,2
7429,"Legend of Zelda, The  Link's Awakening",ZLA_Mabe_Village.mid,True,1,3,2
7430,"Legend of Zelda, The  Link's Awakening",ZLA_Link_Marin_Mabe.mid,True,0,3,2
7431,"Legend of Zelda, The  Link's Awakening",ZLA_Mabe_Pianos.mid,True,0,0,0
7432,"Legend of Zelda, The  Link's Awakening",Lashop.mid,False,4,1,1
7433,"Legend of Zelda, The  Link's Awakening",lozla-Mamu.mid,True,0,0,0
7434,"Legend of Zelda, The  Link's Awakening",Z4mambo.mid,False,2,1,1
7435,"Legend of Zelda, The  Link's Awakening",lozla-Manbo.mid,True,0,0,0
7436,"Legend of Zelda, The  Link's Awakening",Manbo%27s_Mambo.mid,False,3,0,0
7437,"Legend of Zelda, The  Link's Awakening",lozla-Marin.mid,True,0,0,0
7438,"Legend of Zelda, The  Link's Awakening",Z4boss.mid,True,1,13,3
7439,"Legend of Zelda, The  Link's Awakening",lozla-MiniBoss.mid,True,1,1,1
7440,"Legend of Zelda, The  Link's Awakening",Z4BOSS1.mid,True,1,1,1
7441,"Legend of Zelda, The  Link's Awakening",lamoblin.mid,True,6,0,0
7442,"Legend of Zelda, The  Link's Awakening",lawoods.mid,True,8,1,1
7443,"Legend of Zelda, The  Link's Awakening",Zgbforet.mid,True,1,2,2
7444,"Legend of Zelda, The  Link's Awakening",la_mysterious_rock.mid,False,2,1,1
7445,"Legend of Zelda, The  Link's Awakening",laovrwld.mid,True,1,0,0
7446,"Legend of Zelda, The  Link's Awakening",Zelda_LA_Overture.mid,True,1,6,2
7447,"Legend of Zelda, The  Link's Awakening",LAoverworld.mid,True,1,9,5
7448,"Legend of Zelda, The  Link's Awakening",oracles_field.mid,True,2,1,1
7449,"Legend of Zelda, The  Link's Awakening",LinksAwakening_Overworld.mid,False,2,7,4
7450,"Legend of Zelda, The  Link's Awakening",TLoZ-LA-Overworld.mid,True,1,8,4
7451,"Legend of Zelda, The  Link's Awakening",Z-LA_Overworld_Arrangement.mid,True,1,7,4
7452,"Legend of Zelda, The  Link's Awakening",lozlaworld.mid,True,1,4,2
7453,"Legend of Zelda, The  Link's Awakening",Z4owl.mid,False,1,1,1
7454,"Legend of Zelda, The  Link's Awakening",lozla-Owl.mid,False,1,0,0
7455,"Legend of Zelda, The  Link's Awakening",DL_Owl.mid,True,1,4,4
7456,"Legend of Zelda, The  Link's Awakening",Hibou_remix_clochettes_hautbois_cordes.mid,False,1,4,3
7457,"Legend of Zelda, The  Link's Awakening",laselect.mid,True,7,2,2
7458,"Legend of Zelda, The  Link's Awakening",lapower.mid,True,1,0,0
7459,"Legend of Zelda, The  Link's Awakening",Z4puzzle.mid,True,1,0,0
7460,"Legend of Zelda, The  Link's Awakening",Z4rapids.mid,True,1,1,1
7461,"Legend of Zelda, The  Link's Awakening",lozla-RapidsRide.mid,True,0,2,2
7462,"Legend of Zelda, The  Link's Awakening",lavilla.mid,True,6,0,0
7463,"Legend of Zelda, The  Link's Awakening",lozla-RichardsVilla.mid,True,0,0,0
7464,"Legend of Zelda, The  Link's Awakening",Zeldacha.mid,True,1,0,0
7465,"Legend of Zelda, The  Link's Awakening",Z4side.mid,False,6,0,0
7466,"Legend of Zelda, The  Link's Awakening",LASFShrn.mid,True,1,1,1
7467,"Legend of Zelda, The  Link's Awakening",SFS.mid,True,0,1,1
7468,"Legend of Zelda, The  Link's Awakening",lozla-FaceShrine.mid,True,0,2,2
7469,"Legend of Zelda, The  Link's Awakening",South_Face_Shrine.mid,True,1,0,0
7470,"Legend of Zelda, The  Link's Awakening",latitle.mid,True,1,4,3
7471,"Legend of Zelda, The  Link's Awakening",zeltop2.mid,True,1,4,2
7472,"Legend of Zelda, The  Link's Awakening",Mt_tararanch1.mid,True,1,1,1
7473,"Legend of Zelda, The  Link's Awakening",d_taltal.mid,True,2,1,1
7474,"Legend of Zelda, The  Link's Awakening",Taltal.mid,True,1,8,5
7475,"Legend of Zelda, The  Link's Awakening",Zelda_gameboy_mountain_long_version.mid,True,1,1,1
7476,"Legend of Zelda, The  Link's Awakening",Rock_Mountain.mid,True,0,2,2
7477,"Legend of Zelda, The  Link's Awakening",Tal_Tal_Termina.mid,True,0,3,3
7478,"Legend of Zelda, The  Link's Awakening",laphone.mid,True,6,0,0
7479,"Legend of Zelda, The  Link's Awakening",lozla-PhoneBooth.mid,True,0,0,0
7480,"Legend of Zelda, The  Link's Awakening",la1.mid,True,5,3,2
7481,"Legend of Zelda, The  Link's Awakening",latrendy.mid,False,5,0,0
7482,"Legend of Zelda, The  Link's Awakening",lawrite.mid,True,5,0,0
7483,"Legend of Zelda, The  Link's Awakening",DL_MrWrite%26Mabe.mid,True,1,6,3
7484,"Legend of Zelda, The  Link's Awakening",lozla-MrWrite.mid,True,0,0,0
7485,"Legend of Zelda, The  Link's Awakening",laegg.mid,True,6,2,2
7486,"Legend of Zelda, The  Link's Awakening",Z4wfroom.mid,False,8,0,0
7487,"Legend of Zelda, The  Link's Awakening DX",LAColorD.mid,True,1,3,1
7488,"Legend of Zelda, The  Link's Awakening DX",Zelda_IV_DX_-_Color_Dungeon.mid,True,1,5,1
7489,"Legend of Zelda, The  Oracle of Ages",OoAAmbi.mid,True,1,4,3
7490,"Legend of Zelda, The  Oracle of Ages",A-tomb.mid,False,8,1,1
7491,"Legend of Zelda, The  Oracle of Ages",A_btower.mid,True,1,2,2
7492,"Legend of Zelda, The  Oracle of Ages",z_OofAcrescentisland.mid,False,13,1,1
7493,"Legend of Zelda, The  Oracle of Ages",A-crscnt.mid,True,1,1,1
7494,"Legend of Zelda, The  Oracle of Ages",A-boss.mid,True,1,1,1
7495,"Legend of Zelda, The  Oracle of Ages",Legend_of_Zelda-Oracle_of_Ages-Boss_Battle-Tense_Buildup_Remix.mid,True,0,3,2
7496,"Legend of Zelda, The  Oracle of Ages",A_end1.mid,False,8,1,1
7497,"Legend of Zelda, The  Oracle of Ages",ZeldasRescuer.mid,True,0,7,2
7498,"Legend of Zelda, The  Oracle of Ages",A_end2.mid,True,1,3,2
7499,"Legend of Zelda, The  Oracle of Ages",A-fairyw.mid,False,1,1,1
7500,"Legend of Zelda, The  Oracle of Ages",File_Select_Screen__Tf.mid,True,1,1,1
7501,"Legend of Zelda, The  Oracle of Ages",A-gmover.mid,True,1,0,0
7502,"Legend of Zelda, The  Oracle of Ages",Zelda-gmeovr.mid,True,1,0,0
7503,"Legend of Zelda, The  Oracle of Ages",A_ganon.mid,False,8,4,3
7504,"Legend of Zelda, The  Oracle of Ages",z_OofAinside.mid,False,4,0,0
7505,"Legend of Zelda, The  Oracle of Ages",OOSINSIDE.mid,False,1,2,1
7506,"Legend of Zelda, The  Oracle of Ages",A-level1.mid,False,8,1,1
7507,"Legend of Zelda, The  Oracle of Ages",ageslev2.mid,True,1,4,2
7508,"Legend of Zelda, The  Oracle of Ages",Wing_Dungeon.mid,True,1,5,2
7509,"Legend of Zelda, The  Oracle of Ages",z_OofAmoonlitgrotto.mid,True,0,0,0
7510,"Legend of Zelda, The  Oracle of Ages",loz_ooa_level3.mid,True,1,2,2
7511,"Legend of Zelda, The  Oracle of Ages",A-level4.mid,True,1,1,1
7512,"Legend of Zelda, The  Oracle of Ages",loz_ooa_level4_11.mid,True,1,2,2
7513,"Legend of Zelda, The  Oracle of Ages",A_level5.mid,False,16,1,1
7514,"Legend of Zelda, The  Oracle of Ages",z_OofSmermaidcave.mid,True,0,2,2
7515,"Legend of Zelda, The  Oracle of Ages",A-level6.mid,False,8,1,1
7516,"Legend of Zelda, The  Oracle of Ages",A-level7.mid,True,1,0,0
7517,"Legend of Zelda, The  Oracle of Ages",A-level8.mid,True,1,0,0
7518,"Legend of Zelda, The  Oracle of Ages",lynna_present_remix_zooa_gl7.mid,True,0,2,2
7519,"Legend of Zelda, The  Oracle of Ages",A-lynna1.mid,True,1,0,0
7520,"Legend of Zelda, The  Oracle of Ages",Z-OoA_LynnaCity.mid,True,0,0,0
7521,"Legend of Zelda, The  Oracle of Ages",lynna_past_remix_zooa_gl7.mid,True,0,4,3
7522,"Legend of Zelda, The  Oracle of Ages",A-lynna2.mid,True,1,1,1
7523,"Legend of Zelda, The  Oracle of Ages",z_OofAMakuroad.mid,False,6,0,0
7524,"Legend of Zelda, The  Oracle of Ages",RoadToTheMakuTree.mid,True,1,0,0
7525,"Legend of Zelda, The  Oracle of Ages",A-mpath.mid,False,1,0,0
7526,"Legend of Zelda, The  Oracle of Ages",A-maple1.mid,True,1,1,1
7527,"Legend of Zelda, The  Oracle of Ages",Zelda_Ages_Maple_Theme.mid,False,3,1,1
7528,"Legend of Zelda, The  Oracle of Ages",nayru.mid,False,1,3,1
7529,"Legend of Zelda, The  Oracle of Ages",nayrusong.mid,True,1,2,2
7530,"Legend of Zelda, The  Oracle of Ages",A-past.mid,True,1,3,1
7531,"Legend of Zelda, The  Oracle of Ages",LOZ--OverworldTechno.mid,True,1,2,2
7532,"Legend of Zelda, The  Oracle of Ages",ralph.mid,True,1,1,1
7533,"Legend of Zelda, The  Oracle of Ages",A-ralph.mid,True,1,3,2
7534,"Legend of Zelda, The  Oracle of Ages",ooa_ralph_dance.mid,False,2,1,1
7535,"Legend of Zelda, The  Oracle of Ages",A-maple2.mid,True,1,1,1
7536,"Legend of Zelda, The  Oracle of Ages",A-sad.mid,True,1,2,1
7537,"Legend of Zelda, The  Oracle of Ages",AHopelessLand.mid,True,0,5,5
7538,"Legend of Zelda, The  Oracle of Ages",A-symm1.mid,True,1,2,1
7539,"Legend of Zelda, The  Oracle of Ages",z_OofAtokayhouse.mid,False,1,0,0
7540,"Legend of Zelda, The  Oracle of Ages",GB__Legend_of_Zelda_Oracle_of_Ages__Trouble_on_the_Raft.mid,True,1,1,1
7541,"Legend of Zelda, The  Oracle of Ages",A-tune3.mid,True,1,2,1
7542,"Legend of Zelda, The  Oracle of Ages",A-tune2.mid,False,1,2,1
7543,"Legend of Zelda, The  Oracle of Ages",A-tune1.mid,False,1,2,1
7544,"Legend of Zelda, The  Oracle of Ages",A-sea.mid,False,1,1,1
7545,"Legend of Zelda, The  Oracle of Ages",A-zora.mid,True,1,3,1
7546,"Legend of Zelda, The  Oracle of Seasons",S_dspair.mid,False,8,0,0
7547,"Legend of Zelda, The  Oracle of Seasons",S-date.mid,False,1,1,1
7548,"Legend of Zelda, The  Oracle of Seasons",DinDance1.mid,True,1,0,0
7549,"Legend of Zelda, The  Oracle of Seasons",S-dance.mid,True,1,0,0
7550,"Legend of Zelda, The  Oracle of Seasons",S-clear.mid,False,2,1,1
7551,"Legend of Zelda, The  Oracle of Seasons",S-evil.mid,True,1,1,1
7552,"Legend of Zelda, The  Oracle of Seasons",SeasonsGO.mid,True,1,1,1
7553,"Legend of Zelda, The  Oracle of Seasons",S-goron.mid,True,1,1,1
7554,"Legend of Zelda, The  Oracle of Seasons",S-hcave.mid,True,1,1,1
7555,"Legend of Zelda, The  Oracle of Seasons",z_OofShoronvillage.mid,True,0,6,1
7556,"Legend of Zelda, The  Oracle of Seasons",holon.mid,True,1,0,0
7557,"Legend of Zelda, The  Oracle of Seasons",HVillage_GBC_ZELDAOOS.mid,True,0,0,0
7558,"Legend of Zelda, The  Oracle of Seasons",InsideMakuTree01.mid,True,1,1,1
7559,"Legend of Zelda, The  Oracle of Seasons",Lightwd.mid,True,1,4,2
7560,"Legend of Zelda, The  Oracle of Seasons",S-level1.mid,False,8,0,0
7561,"Legend of Zelda, The  Oracle of Seasons",z_OofSgnarledroot.mid,True,0,2,1
7562,"Legend of Zelda, The  Oracle of Seasons",S-level2.mid,False,1,0,0
7563,"Legend of Zelda, The  Oracle of Seasons",z_OofSsnakesremains.mid,True,0,0,0
7564,"Legend of Zelda, The  Oracle of Seasons",LOZOoS_-_D2A.mid,True,0,5,4
7565,"Legend of Zelda, The  Oracle of Seasons",ZeldaOoSeasons_Level2.mid,False,2,3,2
7566,"Legend of Zelda, The  Oracle of Seasons",z_OofSdancingdragon.mid,True,0,1,1
7567,"Legend of Zelda, The  Oracle of Seasons",ZeldaOoSeasons_Level4.mid,False,3,4,4
7568,"Legend of Zelda, The  Oracle of Seasons",z_OofSunicorncave.mid,True,0,5,2
7569,"Legend of Zelda, The  Oracle of Seasons",S-level5.mid,True,1,1,1
7570,"Legend of Zelda, The  Oracle of Seasons",ZeldaOoSeasons_Level5.mid,False,2,6,4
7571,"Legend of Zelda, The  Oracle of Seasons",z_OofSancientruins.mid,False,13,0,0
7572,"Legend of Zelda, The  Oracle of Seasons",ZeldaOoSeasons_Level6_2.mid,False,2,3,2
7573,"Legend of Zelda, The  Oracle of Seasons",z_OofSexcrypt.mid,True,0,1,1
7574,"Legend of Zelda, The  Oracle of Seasons",z_OofSswordandsheildmaze.mid,True,0,1,1
7575,"Legend of Zelda, The  Oracle of Seasons",S-level8.mid,False,8,2,2
7576,"Legend of Zelda, The  Oracle of Seasons",ZeldaOOSSwordShield.mid,True,0,0,0
7577,"Legend of Zelda, The  Oracle of Seasons",S-peak.mid,False,16,2,1
7578,"Legend of Zelda, The  Oracle of Seasons",S_onoxb.mid,True,1,2,2
7579,"Legend of Zelda, The  Oracle of Seasons",S-onoxc.mid,False,1,0,0
7580,"Legend of Zelda, The  Oracle of Seasons",S-rites.mid,True,1,1,1
7581,"Legend of Zelda, The  Oracle of Seasons",z_OofSsamasadesert.mid,True,0,0,0
7582,"Legend of Zelda, The  Oracle of Seasons",S_desert.mid,False,8,1,1
7583,"Legend of Zelda, The  Oracle of Seasons",OOS_Select_File_Screen.mid,True,1,1,1
7584,"Legend of Zelda, The  Oracle of Seasons",z_OofSselection.mid,True,0,5,2
7585,"Legend of Zelda, The  Oracle of Seasons",skullpirates.mid,True,1,2,1
7586,"Legend of Zelda, The  Oracle of Seasons",S-pirate.mid,False,1,1,1
7587,"Legend of Zelda, The  Oracle of Seasons",S-subros.mid,True,1,0,0
7588,"Legend of Zelda, The  Oracle of Seasons",S_subros2.mid,True,1,0,0
7589,"Legend of Zelda, The  Oracle of Seasons",S-subdnc.mid,True,1,1,1
7590,"Legend of Zelda, The  Oracle of Seasons",S-market.mid,True,1,0,0
7591,"Legend of Zelda, The  Oracle of Seasons",S-tgrove.mid,True,1,0,0
7592,"Legend of Zelda, The  Oracle of Seasons",S-sunken.mid,True,1,0,0
7593,"Legend of Zelda, The  Oracle of Seasons",tarmruins.mid,True,1,0,0
7594,"Legend of Zelda, The  Oracle of Seasons",z_OofStarmruins.mid,True,0,0,0
7595,"Legend of Zelda, The  Oracle of Seasons",gbc_zoos_Tarm_ruins.mid,True,1,0,0
7596,"Legend of Zelda, The  Oracle of Seasons",templeruins.mid,True,1,0,0
7597,"Legend of Zelda, The  Oracle of Seasons",S-temple.mid,True,1,0,0
7598,"Legend of Zelda, The  Oracle of Seasons",S-twinrv.mid,True,1,1,1
7599,"Legend of Zelda, The  Oracle of Seasons",Zelda-_Windmill_2.mid,False,1,1,1
7600,Loopz,loopz-a.mid,True,0,2,2
7601,Lufia 3 - The Legend Returns,L3_Albano.mid,True,0,3,3
7602,Lufia 3 - The Legend Returns,Lufia3_Battle_Arr_Xg.mid,True,1,8,4
7603,Lufia 3 - The Legend Returns,LUF3FTS.mid,True,2,1,1
7604,Lufia 3 - The Legend Returns,luf3fod2.mid,True,1,0,0
7605,Lufia 3 - The Legend Returns,L3_Sinistrals.mid,True,0,2,2
7606,Lufia 3 - The Legend Returns,LufiaSBatt.mid,True,0,1,1
7607,Lufia 3 - The Legend Returns,TITLE.mid,True,1,3,3
7608,Lufia 3 - The Legend Returns,Lufia3_DwellingOfDestruction.mid,True,0,1,1
7609,Lufia 3 - The Legend Returns,Lufia3_Tower_of_Illusion_Arr.mid,True,1,11,4
7610,Lufia 3 - The Legend Returns,Lufia3_TrueErimBattle.mid,True,0,0,0
7611,Magi Nation,Magi_Boss_Battle.mid,True,0,3,3
7612,Magi Nation,Orwin.mid,True,0,5,3
7613,Magi Nation,Final_Battle.mid,True,0,4,4
7614,Magi Nation,agrambattle.mid,True,1,3,2
7615,Magi Nation,Nostalgie.mid,False,1,0,0
7616,Magi Nation,Arderial_Castle.mid,True,0,5,4
7617,Magi Nation,ShadowHold.mid,True,0,3,3
7618,Magi Nation,BlueStone_Shop.mid,True,1,1,1
7619,Magic Knight Rayearth 2  The Missing Colors (Japan),MKR_Missing_Colors_Battle_Arr_Xg.mid,True,1,9,5
7620,Mario Golf,mggbcBestShots.mid,True,1,1,1
7621,Mario Golf,mggbcCaddie.mid,False,1,1,1
7622,Mario Golf,mggbcComplete.mid,False,1,1,1
7623,Mario Golf,mgDictionary.mid,True,1,1,1
7624,Mario Golf,mggbcdirectorsroom.mid,False,1,1,1
7625,Mario Golf,mggbcEven.mid,True,1,1,1
7626,Mario Golf,gbc_mg_sm07_GS.mid,False,1,1,1
7627,Mario Golf,mggbcFailure.mid,True,1,0,0
7628,Mario Golf,mggbcField.mid,True,1,1,1
7629,Mario Golf,GenericCourse.mid,True,1,1,1
7630,Mario Golf,mggbcmm.mid,True,1,2,1
7631,Mario Golf,mggbcMarionClubhouse.mid,True,1,1,1
7632,Mario Golf,mggbcMarionCourse.mid,False,1,1,1
7633,Mario Golf,gbc_mg_sm01.mid,True,1,1,1
7634,Mario Golf,gbc_mg_sm05_GS.mid,True,1,1,1
7635,Mario Golf,gbc_mg_sm06_GS.mid,True,1,1,1
7636,Mario Golf,mggbcPutts.mid,True,1,2,1
7637,Mario Golf,gbc_mg_sm02.mid,True,1,2,2
7638,Mario Golf,Intromggbc.mid,True,1,1,1
7639,Mario Golf,gbc_mg_sm03_XG.mid,True,1,2,2
7640,Mario Golf,gbc_mg_sm04_ragtime.mid,True,1,0,0
7641,Mario Golf,mggbcDormie.mid,True,1,1,1
7642,Mario Golf,mggbcts.mid,False,1,1,1
7643,Mario Golf,mggbcTraining.mid,True,1,1,1
7644,Mario Golf,mggbcTrophy.mid,True,1,1,1
7645,Mario Tennis,Juniormxg.mid,True,0,2,2
7646,Mario Tennis,Mtgbcmainmenu.mid,True,1,1,1
7647,Mario's Picross,MariosPicrossSelectAProblem.mid,True,1,3,2
7648,Mario's Picross,MariosPicrossTimeTrial.mid,False,1,0,0
7649,Mega Man 2,Gb2air.mid,True,1,2,2
7650,Mega Man 2,05-Airman.mid,True,0,2,2
7651,Mega Man 2,GBclash.mid,True,1,2,2
7652,Mega Man 2,08-Crashman.mid,True,0,2,2
7653,Mega Man 2,Mega2end.mid,True,1,4,2
7654,Mega Man 2,19-Ending.mid,True,0,1,1
7655,Mega Man 2,10-Hardman.mid,True,0,1,1
7656,Mega Man 2,GBHardmanByCryogen.mid,True,0,2,2
7657,Mega Man 2,Gb2hard.mid,True,1,2,2
7658,Mega Man 2,12-Magnetman.mid,True,0,1,1
7659,Mega Man 2,GBmagnet.mid,True,1,2,2
7660,Mega Man 2,07-Metalman.mid,True,0,2,2
7661,Mega Man 2,JDC_RW2Metalv13.mid,True,0,5,3
7662,Mega Man 2,Gb2metal.mid,True,1,2,2
7663,Mega Man 2,09-Needleman.mid,True,0,1,1
7664,Mega Man 2,Gb2needl.mid,True,1,2,2
7665,Mega Man 2,MegaMan2_GB_NeedleMan.mid,True,1,3,2
7666,Mega Man 2,Gb2weap.mid,True,1,2,2
7667,Mega Man 2,15-WeaponPromo.mid,True,0,1,1
7668,Mega Man 2,Gb2pass.mid,True,1,3,2
7669,Mega Man 2,02-MM2Password.mid,True,0,1,1
7670,Mega Man 2,JDC_RW2Pass.mid,True,0,4,2
7671,Mega Man 2,Quint.mid,True,1,2,2
7672,Mega Man 2,JDC_QuintR.mid,True,0,15,4
7673,Mega Man 2,Gb2fight.mid,True,1,2,2
7674,Mega Man 2,13-Boss.mid,True,0,1,1
7675,Mega Man 2,Gb2chose.mid,False,2,2,2
7676,Mega Man 2,04-MM2StageIntro.mid,False,2,1,1
7677,Mega Man 2,JDC_ChosenW2.mid,True,0,5,4
7678,Mega Man 2,Gb2win.mid,True,1,2,2
7679,Mega Man 2,14-BattleWin.mid,True,0,1,1
7680,Mega Man 2,03-MM2StageSelect.mid,True,0,1,1
7681,Mega Man 2,JDC_SelectW2.mid,True,0,3,3
7682,Mega Man 2,GBsel2b.mid,True,1,2,2
7683,Mega Man 2,GBtitle2.mid,False,2,2,2
7684,Mega Man 2,01-MM2TitleScreen.mid,False,2,1,1
7685,Mega Man 2,JDC_TitleRW2.mid,True,0,5,4
7686,Mega Man 2,Megaman_2_Title.mid,False,2,4,3
7687,Mega Man 2,GBtop.mid,True,1,2,2
7688,Mega Man 2,11-Topman.mid,True,0,1,1
7689,Mega Man 2,16-WilyIntro.mid,True,0,2,2
7690,Mega Man 2,17-WilyStage1.mid,True,0,2,2
7691,Mega Man 2,06-Woodman.mid,True,0,2,2
7692,Mega Man 3,14-BossTheme2.mid,True,0,1,1
7693,Mega Man 3,mm3gbend.mid,True,1,6,4
7694,Mega Man 3,23-Ending.mid,True,0,2,2
7695,Mega Man 3,Gbgmovr3.mid,True,1,2,2
7696,Mega Man 3,17-GameOver.mid,True,0,2,2
7697,Mega Man 3,16-WeaponPromo.mid,True,0,1,1
7698,Mega Man 3,GBweap3.mid,True,1,2,2
7699,Mega Man 3,02-MM3Password.mid,True,0,1,1
7700,Mega Man 3,Punk.mid,True,1,1,1
7701,Mega Man 3,21-PunkIntro.mid,True,0,2,2
7702,Mega Man 3,13-MM3Boss.mid,True,0,1,1
7703,Mega Man 3,04-MM3StageIntro.mid,True,0,1,1
7704,Mega Man 3,03-MM3StageSelect.mid,True,0,1,1
7705,Mega Man 3,Gbtitle3.mid,True,1,2,2
7706,Mega Man 3,01-Mm3TitleScreen.mid,True,0,1,1
7707,Mega Man 3,15-BattleWin.mid,True,0,1,1
7708,Mega Man 3,22-WilyDefeat.mid,True,0,2,2
7709,Mega Man 3,18-WilyIntro.mid,True,0,1,1
7710,Mega Man 3,19-WilyStage1.mid,True,0,1,1
7711,Mega Man 3,GBwily3b.mid,True,1,2,2
7712,Mega Man 3,gb3_wily_castle2.mid,True,1,9,3
7713,Mega Man 3,20-WilyStage2.mid,True,0,2,2
7714,Mega Man 3,JDC_RW3Wily2.mid,True,0,3,3
7715,Mega Man 4,GBbeat4.mid,False,2,2,2
7716,Mega Man 4,Ballade.mid,True,1,2,2
7717,Mega Man 4,15-Boss.mid,True,0,1,1
7718,Mega Man 4,27-CastCredits.mid,True,0,2,2
7719,Mega Man 4,Gb4lab.mid,False,2,2,2
7720,Mega Man 4,03-LightLab.mid,True,0,2,2
7721,Mega Man 4,04-LightLab2.mid,False,2,2,2
7722,Mega Man 4,28-Ending.mid,True,0,1,1
7723,Mega Man 4,GBintro4.mid,True,1,2,2
7724,Mega Man 4,19-GameOver.mid,True,0,2,2
7725,Mega Man 4,GBfight4.mid,True,1,2,2
7726,Mega Man 4,16-BossTheme2.mid,True,0,1,1
7727,Mega Man 4,GBweap4.mid,True,1,2,2
7728,Mega Man 4,18-WeaponPromo.mid,True,0,2,2
7729,Mega Man 4,mm4gbpas.mid,True,1,2,2
7730,Mega Man 4,GBpw4.mid,True,1,2,2
7731,Mega Man 4,02-Mm4Password.mid,True,0,2,2
7732,Mega Man 4,20-ProtomanWhistle.mid,True,0,0,0
7733,Mega Man 4,06-StageIntro.mid,True,0,2,2
7734,Mega Man 4,GBsel4a.mid,False,2,2,2
7735,Mega Man 4,05-StageSelect.mid,False,2,1,1
7736,Mega Man 4,GBsel4b.mid,False,2,2,2
7737,Mega Man 4,Gb4endb.mid,True,1,2,2
7738,Mega Man 4,mm4gbint.mid,True,1,5,4
7739,Mega Man 4,01-Mm4TitleScreen.mid,True,0,2,2
7740,Mega Man 4,GBvict4.mid,True,1,2,2
7741,Mega Man 4,17-BattleWin.mid,True,0,2,2
7742,Mega Man 4,GBwyapp4.mid,True,1,2,2
7743,Mega Man 4,S-wmill_%28fixed%29.mid,False,1,1,1
7744,Mega Man 4,22-WilyMeeting.mid,True,0,1,1
7745,Mega Man 4,21-WilyAttack.mid,True,0,2,2
7746,Mega Man 4,26-WilyDefeat.mid,True,0,1,1
7747,Mega Man 4,GBwily4.mid,True,1,2,2
7748,Mega Man 4,23-WilyStage1.mid,True,0,2,2
7749,Mega Man 4,24-WilyStage2.mid,True,0,1,1
7750,Mega Man 4,25-WilyPromo.mid,False,1,1,1
7751,Mega Man 5,Boss.mid,True,0,2,2
7752,Mega Man 5,CrisisTheme.mid,True,0,1,1
7753,Mega Man 5,T_MegaMan5_DrLightTheme.mid,True,1,2,1
7754,Mega Man 5,DrLightLabTheme.mid,True,0,2,2
7755,Mega Man 5,DrLightLabTheme2.mid,True,0,2,2
7756,Mega Man 5,GBend5.mid,True,1,2,2
7757,Mega Man 5,End.mid,True,0,1,1
7758,Mega Man 5,GBchose5.mid,False,2,2,2
7759,Mega Man 5,GBfight5.mid,True,1,2,2
7760,Mega Man 5,Final_Victory.mid,True,0,1,1
7761,Mega Man 5,GBjet5.mid,True,1,2,2
7762,Mega Man 5,mm5_fly_infinity.mid,True,1,10,4
7763,Mega Man 5,MM5GB_Jet_Stage_%28V1.1%29.mid,True,1,8,4
7764,Mega Man 5,MMVJetStageXG.mid,True,0,7,3
7765,Mega Man 5,Jupiter.mid,True,0,2,2
7766,Mega Man 5,gbmm5_jupiter.mid,True,1,2,2
7767,Mega Man 5,by-mars.mid,True,1,2,2
7768,Mega Man 5,gbmm5_mars.mid,True,1,2,2
7769,Mega Man 5,Mars.mid,True,1,2,2
7770,Mega Man 5,Mars_2.mid,True,0,2,2
7771,Mega Man 5,GBMarsByCryogen.mid,True,0,2,2
7772,Mega Man 5,Mars-X.mid,True,0,9,3
7773,Mega Man 5,Mercury.mid,False,2,1,1
7774,Mega Man 5,Mercury1_1ByCryogen.mid,True,0,4,3
7775,Mega Man 5,Mercury_2.mid,False,2,2,2
7776,Mega Man 5,gbmm5_mercury.mid,True,1,3,3
7777,Mega Man 5,Neptune.mid,True,1,2,2
7778,Mega Man 5,Neptune_2.mid,True,0,2,2
7779,Mega Man 5,MMV_-_NeptuneXG.mid,True,0,2,2
7780,Mega Man 5,gbmm5_neptune.mid,False,3,3,3
7781,Mega Man 5,GBweap5.mid,True,1,2,2
7782,Mega Man 5,WeaponPromo.mid,True,0,2,2
7783,Mega Man 5,Password.mid,True,0,2,2
7784,Mega Man 5,Pluto.mid,True,1,2,2
7785,Mega Man 5,gbmm5_pluto.mid,True,1,2,2
7786,Mega Man 5,Pluto_Version1-point-1.mid,True,0,3,2
7787,Mega Man 5,mm5_pluto.mid,True,0,2,2
7788,Mega Man 5,strife_pluto_mmx.mid,True,1,2,2
7789,Mega Man 5,Gb5pro.mid,False,7,1,1
